FISHERIES_WATERBODY_ID,LAKE_NAME,ALT_LAKE_NAME,DOW_NBR_PRIMARY,DOW_SUB_BASIN_NBR_PRIMARY,FETCH_ORIENTATION_DEGREES,LAKE_AREA_DOW_ACRES,LAKE_AREA_GIS_ACRES,LAKE_AREA_MN_ACRES,LAKE_AREA_PLANIMETERED_ACRES,LAKE_CENTER_LAT_DD5,LAKE_CENTER_LONG_DD5,LAKE_CENTER_UTM_EASTING,LAKE_CENTER_UTM_NORTHING,LAKE_CLASS_ID_PRIMARY,LAKE_CLASS_ID_ALTERNATE,LARGE_LAKE_FLAG,LITTORAL_AREA_ACRES,MAX_DEPTH_FEET,MAX_FETCH_MILES,MEAN_DEPTH_FEET,PLS_SECTION_ID_LAKE_CENTER,SHORE_LENGTH_MILES,UTM_DATUM_ID,UTM_ZONE_ID,WATERSHED_MINOR_ID
"16,571",Unnamed,,690462.0,0.0,,25.0,16,16,,48.21039,-92.22642,"557,557","5,340,068",,,N,0.0,,,,"6,601,511",1.0,83.0,15.0,"72,109"
"16,572",Unnamed,,690463.0,0.0,,29.0,14,14,,48.19741,-92.25573,"555,307","5,338,510",,,N,0.0,,,,"6,601,516",2.0,83.0,15.0,"72,110"
"16,573",Black,,690569.0,0.0,,81.0,53,53,,47.50108,-92.35969,"548,223","5,261,049",,,N,0.0,,,,"5,801,622",2.0,83.0,15.0,"3,137"
"16,574",Unnamed,,690595.0,0.0,,20.0,20,20,,48.22113,-92.39373,"545,031","5,341,056",,,N,0.0,,,,"6,601,604",1.0,83.0,15.0,"72,119"
"16,575",Unnamed,,690668.0,0.0,,18.0,6,6,,47.54469,-92.54307,"534,376","5,265,798",,,N,0.0,,,,"5,801,706",0.0,83.0,15.0,"3,134"
"16,576",Unnamed,,690683.0,0.0,,26.0,28,28,,48.38458,-92.5713,"531,740","5,359,135",,,N,0.0,,,,"6,801,707",2.0,83.0,15.0,"74,014"
"16,577",Teal,,690709.0,0.0,,16.0,12,12,,47.32704,-92.5727,"532,203","5,241,708",,,N,0.0,,,,"5,601,824",1.0,83.0,15.0,"3,089"
"16,578",Mud,,690823.0,0.0,,12.0,12,12,,48.4926,-92.76905,"517,063","5,371,079",,,N,0.0,,,,"6,901,904",1.0,83.0,15.0,"74,037"
"16,579",Elbow,,690930.0,0.0,,78.0,22,22,,47.68892,-93.00762,"499,428","5,281,726",,,N,0.0,,,,"6,002,116",1.0,83.0,15.0,"76,039"
"16,581",Unnamed,,691074.0,0.0,,15.0,6,6,,48.22445,-92.32504,"550,244","5,341,497",,,N,0.0,,,,"6,601,506",1.0,83.0,15.0,"72,112"
"16,582",Unnamed,,691082.0,0.0,,11.0,9,9,,48.24519,-92.40817,"543,854","5,343,495",,,N,0.0,,,,"6,701,633",1.0,83.0,15.0,"72,119"
"16,583",Unnamed,,691113.0,0.0,,12.0,13,13,,48.36045,-92.52981,"534,829","5,356,470",,,N,0.0,,,,"6,801,721",1.0,83.0,15.0,"74,014"
"16,584",Wet,,691287.0,0.0,,12.0,13,13,,47.16181,-91.88787,"584,295","5,223,746",,,N,13.0,6.0,,,"5,401,217",1.0,83.0,15.0,"4,025"
"16,585",Unnamed,Jeffers Pond,700077.0,0.0,,46.0,36,36,,44.74033,-93.44351,"464,887","4,954,200",,,N,0.0,,,,"11,502,227",1.0,83.0,15.0,"33,122"
"16,586",Sutton,,700094.0,0.0,,472.0,73,73,,44.64885,-93.52815,"458,120","4,944,079",,,N,0.0,,,,"11,402,325",3.0,83.0,15.0,"33,130"
"16,587",Strunks,,700116.0,0.0,,199.0,43,43,,44.79084,-93.56585,"455,346","4,960,063",,,N,0.0,,,,"11,502,303",2.0,83.0,15.0,"33,114"
"16,588",Unnamed,,700322.0,0.0,,190.0,143,143,,44.78296,-93.37042,"470,696","4,958,907",,,N,0.0,,,,"11,502,108",4.0,83.0,15.0,"33,146"
"16,589",Unnamed,,710009.0,0.0,,23.0,12,12,,45.34588,-93.59311,"453,536","5,021,546",,,N,0.0,,,,"3,302,617",1.0,83.0,15.0,"17,044"
"16,590",Unnamed,,710054.0,0.0,,99.0,26,26,,45.51174,-93.6326,"450,208","5,039,881",,,N,0.0,,,,"3,502,724",1.0,83.0,15.0,"17,025"
"16,591",Johnson Slough,,710084.0,0.0,,117.0,30,30,,45.46834,-93.75486,"440,992","5,035,257",,,N,0.0,,,,"3,402,706",2.0,83.0,15.0,"17,053"
"16,592",Unnamed,,710131.0,0.0,,23.0,8,8,,45.42208,-93.98432,"422,997","5,030,419",,,N,0.0,,,,"3,402,920",1.0,83.0,15.0,"17,056"
"16,594",Curran,,720023.0,0.0,,499.0,100,100,,44.68297,-94.0735,"414,926","4,948,293",,,N,0.0,,,,"11,402,716",3.0,83.0,15.0,"33,078"
"16,595",Severance,,720030.0,0.0,,599.0,267,267,,44.68158,-94.1178,"411,414","4,948,187",,,N,0.0,,,,"11,402,718",6.0,83.0,15.0,"33,077"
"16,596",Indian,,720066.0,0.0,,377.0,229,229,,44.57416,-94.3275,"394,600","4,936,504",,,N,0.0,,,,"11,302,921",3.0,83.0,15.0,"33,059"
"16,597",Bunt,,730010.0,0.0,,100.0,115,115,114,45.41957,-94.12484,"411,995","5,030,177",,,N,115.0,6.0,1.0,3.0,"12,302,731",4.0,83.0,15.0,"17,018"
"16,598",Unnamed,,730026.0,0.0,,41.0,32,32,,45.41834,-94.23472,"403,396","5,030,165",,,N,0.0,,,,"12,302,832",1.0,83.0,15.0,"17,020"
"16,599",Unnamed,,730039.0,0.0,,181.0,18,18,,45.37595,-94.32764,"396,302","5,025,695",,,N,0.0,,,,"12,202,916",1.0,83.0,15.0,"16,008"
"16,600",Unnamed,,730040.0,0.0,,25.0,15,15,,45.36856,-94.31765,"396,817","5,024,739",,,N,0.0,,,,"12,202,922",1.0,83.0,15.0,"16,008"
"16,601",Unnamed,,730094.0,0.0,,20.0,24,24,,45.57368,-94.42865,"388,530","5,047,674",,,N,0.0,,,,"12,403,003",2.0,83.0,15.0,"15,022"
"16,602",Little Watab,,730109.0,0.0,,92.0,57,57,57,45.5322,-94.42929,"388,398","5,043,067",30.0,,N,41.0,22.0,1.0,9.0,"12,403,022",2.0,83.0,15.0,"15,023"
"16,603",Ganzer,,730142.0,0.0,,34.0,32,32,,45.40744,-94.5596,"377,954","5,029,396",,,N,0.0,,,,"12,203,103",2.0,83.0,15.0,"16,056"
"16,604",Unnamed,Triple Pond,730197.0,0.0,,18.0,25,25,,45.34125,-94.63883,"371,605","5,022,167",,,N,0.0,,,,"12,203,130",1.0,83.0,15.0,"18,026"
"16,605",Gravel,,730204.0,0.0,,55.0,46,46,,45.57553,-94.6454,"371,623","5,048,205",,,N,0.0,,,,"12,403,201",1.0,83.0,15.0,"15,018"
"16,606",Mud,,730220.0,0.0,,97.0,33,33,,45.74784,-94.67387,"369,802","5,067,394",,,N,0.0,,,,"12,603,202",1.0,83.0,15.0,"16,027"
"16,607",McKenny,,730221.0,0.0,,25.0,23,23,,45.73421,-94.74236,"364,441","5,065,994",,,N,0.0,,,,"12,603,208",1.0,83.0,15.0,"16,029"
"16,608",Mud,Herderings,730225.0,0.0,,29.0,24,24,,45.7268,-94.6898,"368,513","5,065,083",,,N,0.0,,,,"12,603,215",1.0,83.0,15.0,"16,077"
"16,609",Henry,,730237.0,0.0,,191.0,208,208,,45.47013,-94.81564,"358,076","5,036,781",,,N,208.0,7.0,,,"12,303,315",4.0,83.0,15.0,"16,048"
"16,610",Stub,,730252.0,0.0,,62.0,51,51,,45.76715,-94.85089,"356,082","5,069,843",,,N,0.0,,,,"12,703,332",2.0,83.0,15.0,"16,032"
"16,611",Unnamed,,730292.0,0.0,,44.0,17,17,,45.68542,-95.1143,"335,399","5,061,034",,,N,0.0,,,,"12,603,532",1.0,83.0,15.0,"16,004"
"16,612",Unnamed,,730301.0,0.0,,57.0,13,13,,45.61751,-94.47416,"384,977","5,052,625",,,N,0.0,,,,"12,503,020",1.0,83.0,15.0,"15,016"
"16,613",Unnamed,,730311.0,0.0,,10.0,10,10,,45.53059,-94.37968,"392,268","5,042,820",,,N,0.0,,,,"12,402,919",1.0,83.0,15.0,"15,023"
"16,614",Unnamed,,730372.0,0.0,,29.0,24,24,,45.52462,-94.39572,"391,004","5,042,179",,,N,0.0,,,,"12,403,025",1.0,83.0,15.0,"15,023"
"16,615",Unnamed,,730495.0,0.0,,11.0,5,5,,45.57715,-94.67493,"369,322","5,048,431",,,N,0.0,,,,"12,403,202",0.0,83.0,15.0,"16,023"
"16,616",Swan,,750056.0,0.0,,245.0,245,245,,45.68254,-95.79392,"282,428","5,062,573",,,N,0.0,,,,"12,604,135",5.0,83.0,15.0,"26,003"
"16,617",Unnamed,,750088.0,0.0,,42.0,46,46,,45.69039,-95.87852,"275,872","5,063,679",,,N,0.0,,,,"12,604,130",1.0,83.0,15.0,"23,046"
"16,618",Silver,,750164.0,0.0,,133.0,146,146,,45.75919,-95.92995,"272,148","5,071,468",,,N,0.0,,,,"12,604,203",4.0,83.0,15.0,"23,038"
"16,619",Unnamed,,750167.0,0.0,,51.0,63,63,,45.49782,-96.04119,"262,394","5,042,754",,,N,0.0,,,,"12,304,303",1.0,83.0,15.0,"23,008"
"16,620",Unnamed,,750196.0,0.0,,139.0,33,33,,45.54647,-96.04424,"262,361","5,048,168",,,N,0.0,,,,"12,404,315",2.0,83.0,15.0,"23,008"
"16,621",Unnamed,,750230.0,0.0,,160.0,110,110,,45.60729,-96.06373,"260,786","5,055,180",,,N,0.0,,,,"12,504,328",3.0,83.0,15.0,"23,050"
"16,622",Unnamed,,750268.0,0.0,,99.0,92,92,,45.69039,-96.03113,"263,990","5,064,118",,,N,0.0,,,,"12,604,326",2.0,83.0,15.0,"55,069"
"16,623",Gravel,,750291.0,0.0,,117.0,94,94,,45.55624,-96.21543,"249,042","5,049,775",,,N,0.0,,,,"12,404,417",2.0,83.0,15.0,"55,011"
"16,624",Johnson,,760094.0,0.0,,157.0,108,108,,45.36986,-95.60215,"296,235","5,027,333",,,N,0.0,,,,"12,203,918",2.0,83.0,15.0,"26,029"
"16,625",Unnamed,,760117.0,0.0,,69.0,24,24,,45.16082,-95.97343,"266,127","5,005,087",,,N,0.0,,,,"12,004,231",1.0,83.0,15.0,"22,005"
"16,626",Unnamed,,760157.0,0.0,,40.0,30,30,,45.35732,-96.10059,"257,151","5,027,323",,,N,0.0,,,,"12,204,319",1.0,83.0,15.0,"23,001"
"16,627",Unnamed,,770140.0,0.0,,61.0,40,40,,46.34608,-94.86171,"356,746","5,134,184",,,N,0.0,,,,"13,303,309",1.0,83.0,15.0,"14,031"
"16,628",Rice,,770146.0,0.0,,220.0,520,520,,46.29187,-94.79556,"361,700","5,128,044",,,N,0.0,,,,"13,303,336",5.0,83.0,15.0,"14,033"
"16,629",Clear,,770153.0,0.0,,21.0,8,8,,45.83429,-94.94631,"348,844","5,077,478",,,N,0.0,,,,"12,703,403",1.0,83.0,15.0,"16,034"
"16,630",Unnamed,,770348.0,0.0,,11.0,43,43,,46.07268,-94.85959,"356,197","5,103,804",,,N,0.0,,,,"13,003,317",2.0,83.0,15.0,"14,051"
"16,631",Unnamed,,780004.0,0.0,,176.0,77,77,,45.59986,-96.48697,"228,060","5,055,507",,,N,0.0,,,,"12,504,632",2.0,83.0,15.0,"55,025"
"16,633",Unnamed,,800077.0,0.0,,19.0,11,11,,46.79453,-95.13047,"337,412","5,184,535",,,N,0.0,,,,"13,803,505",1.0,83.0,15.0,"12,031"
"16,634",Everson,,810027.0,0.0,,32.0,68,68,,44.16101,-93.50343,"459,748","4,889,879",,,N,0.0,,,,"10,802,217",2.0,83.0,15.0,"39,027"
"16,635",Unnamed,Fahlstrom Ponds,820005.0,0.0,,10.0,8,8,,44.94201,-92.83916,"512,605","4,976,534",,,N,0.0,,,,"2,802,005",1.0,83.0,15.0,"37,066"
"16,636",Unnamed,,820024.0,0.0,,10.0,7,7,,45.12342,-92.83411,"513,014","4,996,764",,,N,0.0,,,,"3,102,034",1.0,83.0,15.0,"37,063"
"16,637",Mud,,820026.0,0.0,,225.0,9,9,,45.18683,-92.8645,"510,645","5,003,714",,,N,0.0,,,,"3,102,008",1.0,83.0,15.0,"37,058"
"16,638",Bass,,820035.0,0.0,,81.0,26,26,,45.16448,-92.84861,"511,898","5,001,233",,,N,0.0,,,,"3,102,021",1.0,83.0,15.0,"37,058"
"16,639",Unnamed,,820060.0,0.0,,20.0,10,10,,45.25693,-92.82058,"514,127","5,011,576",,,N,0.0,,,,"3,202,015",1.0,83.0,15.0,"37,051"
"16,640",Long,,820068.0,0.0,,41.0,45,45,,45.22732,-92.82127,"514,132","5,008,152",,,N,0.0,,,,"3,202,027",2.0,83.0,15.0,"37,056"
"16,641",Barker,Kenny,820076.0,0.0,,40.0,46,46,,45.18402,-92.89704,"508,089","5,003,398",,,N,0.0,,,,"3,102,007",2.0,83.0,15.0,"37,058"
"16,642",Unnamed ,Goggins,820077.0,0.0,,44.0,24,24,,45.13352,-92.89393,"508,340","4,997,788",,,N,0.0,,,,"3,102,031",1.0,83.0,15.0,"37,062"
"16,643",Unnamed,,820085.0,0.0,,25.0,15,15,,44.82636,-92.96018,"503,373","4,963,371",,,N,0.0,,,,"2,702,117",1.0,83.0,15.0,"20,087"
"16,644",Wilmes,,820090.0,0.0,,33.0,36,36,,44.93085,-92.91509,"506,546","4,975,576",,,N,0.0,,,,"2,802,110",2.0,83.0,15.0,"20,086"
"16,645",Clear,,820099.0,0.0,,19.0,23,23,,45.02173,-92.89921,"507,940","4,985,369",,,N,0.0,,,,"2,902,102",1.0,83.0,15.0,"37,066"
"16,646",Friedrich Pond,,820108.0,0.0,,18.0,11,11,,44.99319,-92.91568,"506,647","4,982,197",,,N,0.0,,,,"2,902,115",1.0,83.0,15.0,"37,065"
"16,647",Rose,,820112.0,0.0,,17.0,20,20,,44.96328,-92.87022,"510,235","4,978,879",,,N,0.0,,,,"2,902,125",2.0,83.0,15.0,"37,066"
"16,648",Goose,,820113.0,0.0,,32.0,38,38,,44.9624,-92.90759,"507,288","4,978,777",,,N,0.0,,,,"2,902,134",2.0,83.0,15.0,"37,065"
"16,649",Mann,,820121.0,0.0,,77.0,63,63,,45.1141,-92.93229,"505,326","4,995,627",,,N,0.0,,,,"3,002,104",3.0,83.0,15.0,"20,080"
"16,650",Bass,,820123.0,0.0,,27.0,22,22,,45.09652,-92.9177,"506,475","4,993,676",,,N,0.0,,,,"3,002,110",1.0,83.0,15.0,"37,062"
"16,651",Unnamed,,820127.0,0.0,,10.0,9,9,,45.08601,-92.91445,"506,733","4,992,509",,,N,0.0,,,,"3,002,115",1.0,83.0,15.0,"37,062"
"16,652",Long,,820155.0,0.0,,39.0,29,29,,45.13366,-92.92367,"506,002","4,997,802",,,N,0.0,,,,"3,102,135",2.0,83.0,15.0,"20,080"
"16,653",Unnamed,,820158.0,0.0,,58.0,7,7,,45.2905,-92.92598,"505,716","5,015,268",,,N,0.0,,,,"3,202,102",1.0,83.0,15.0,"37,053"
"16,654",Unnamed,,820232.0,0.0,,11.0,6,6,,45.18903,-92.92452,"505,930","5,003,952",,,N,0.0,,,,"3,102,111",1.0,83.0,15.0,"20,077"
"16,655",Unnamed,,820318.0,0.0,,13.0,9,9,,45.12357,-92.90604,"507,261","4,996,668",,,N,0.0,,,,"3,002,103",1.0,83.0,15.0,"37,062"
"16,656",Unnamed,,820333.0,0.0,,18.0,14,14,,45.09634,-92.89615,"508,111","4,993,557",,,N,0.0,,,,"3,002,111",1.0,83.0,15.0,"37,062"
"16,657",Unnamed,,820345.0,0.0,,17.0,6,6,,45.07769,-92.95539,"503,445","4,991,523",,,N,0.0,,,,"3,002,120",1.0,83.0,15.0,"20,081"
"16,658",Unnamed,,820351.0,0.0,,16.0,11,11,,45.05366,-92.90756,"507,249","4,988,746",,,N,0.0,,,,"3,002,127",1.0,83.0,15.0,"37,066"
"16,659",Washington,,820352.0,0.0,,30.0,7,7,,45.05051,-92.95747,"503,349","4,988,563",,,N,0.0,,,,"3,002,129",1.0,83.0,15.0,"20,081"
"16,660",Unnamed,Capaul's Pond,820365.0,0.0,,13.0,17,17,,45.03987,-92.94365,"504,459","4,987,494",,,N,0.0,,,,"3,002,133",2.0,83.0,15.0,"37,065"
"16,661",School,Wilson,830019.0,0.0,,102.0,114,114,,44.08102,-94.44276,"384,485","4,881,883",,,N,0.0,,,,"10,703,009",2.0,83.0,15.0,"31,045"
"16,662",Unnamed,,830032.0,0.0,,25.0,25,25,,43.96436,-94.5857,"372,792","4,869,136",,,N,0.0,,,,"10,603,120",1.0,83.0,15.0,"31,020"
"16,664",Dorman Pools,,850015.0,0.0,,35.0,26,26,,44.17283,-92.00174,"579,802","4,891,554",,,N,0.0,,,,"10,801,010",1.0,83.0,15.0,"40,013"
"16,667",Gonz,Goose,860019.0,0.0,,152.0,25,25,,45.18693,-93.67948,"446,621","5,003,941",,,N,0.0,,,,"12,002,423",1.0,83.0,15.0,"18,087"
"16,668",Unnamed,,860039.0,0.0,,96.0,12,12,,45.12094,-93.87639,"431,320","4,996,825",,,N,0.0,,,,"11,902,518",1.0,83.0,15.0,"18,006"
"16,669",Unnamed,Rooney,860043.0,0.0,,104.0,63,63,,45.1197,-93.78791,"437,926","4,996,384",,,N,0.0,,,,"11,902,514",2.0,83.0,15.0,"18,005"
"16,670",Gilchrist,,860064.0,0.0,,388.0,259,259,,45.23665,-93.82871,"434,954","5,009,573",,,N,0.0,,,,"12,002,504",6.0,83.0,15.0,"18,073"
"16,671",Lauzers,,860100.0,0.0,,80.0,72,72,,45.0096,-94.00345,"420,926","4,984,506",,,N,0.0,,,,"11,802,619",1.0,83.0,15.0,"18,076"
"16,672",West,,860161.0,0.0,,81.0,68,68,,45.32754,-93.93838,"426,419","5,019,869",,,N,0.0,,,,"12,202,634",4.0,83.0,15.0,"17,004"
"16,673",Spring,,860200.0,0.0,,63.0,45,45,,45.0652,-94.12073,"411,762","4,990,944",,,N,0.0,,,,"11,902,731",2.0,83.0,15.0,"18,077"
"16,674",Unnamed,,860222.0,0.0,,106.0,19,19,,45.24472,-94.10274,"413,437","5,010,529",,,N,0.0,,,,"12,102,732",1.0,83.0,15.0,"17,074"
"16,675",Unnamed,,860225.0,0.0,,62.0,24,24,,45.28684,-94.0225,"419,814","5,015,324",,,N,0.0,,,,"12,102,713",1.0,83.0,15.0,"17,004"
"16,676",Unnamed,,860268.0,0.0,,61.0,52,52,,45.23696,-94.1578,"408,962","5,009,720",,,N,0.0,6.0,,,"12,002,802",2.0,83.0,15.0,"18,019"
"16,677",Swan,,860295.0,0.0,,400.0,123,123,,45.13863,-94.25281,"401,300","4,998,741",,,N,0.0,,,,"11,902,807",3.0,83.0,15.0,"18,017"
"16,678",Unnamed,,860305.0,0.0,,29.0,14,14,,45.21507,-93.79538,"437,690","5,007,188",,,N,0.0,,,,"12,002,511",1.0,83.0,15.0,"18,086"
"16,679",Unnamed,,860387.0,0.0,,51.0,10,10,,45.1058,-93.95696,"424,556","4,994,909",,,N,0.0,,,,"11,902,621",1.0,83.0,15.0,"18,011"
"16,680",Unnamed,Kenney,860388.0,0.0,,13.0,12,12,,45.13343,-93.72632,"442,888","4,998,029",,,N,12.0,,0.0,,"11,902,409",1.0,83.0,15.0,"18,087"
"16,681",Unnamed,,860427.0,0.0,,17.0,5,5,,45.20116,-93.784,"438,495","5,005,626",,,N,0.0,,,,"12,002,513",0.0,83.0,15.0,"18,086"
"16,682",Kuistid,Kivstid,870015.0,0.0,,113.0,84,84,,44.67788,-95.45812,"305,180","4,950,108",,,N,0.0,,,,"11,403,817",2.0,83.0,15.0,"25,077"
"16,683",Goose,,220015.0,0.0,,184.0,57,57,,43.65437,-93.80028,"435,467","4,833,797",,,N,0.0,,,,"10,202,511",3.0,83.0,15.0,"30,012"
"16,684",Butterfinger,Linden,310619.0,0.0,,13.0,15,15,,47.52918,-93.6252,"452,941","5,264,162",,,N,0.0,,,,"5,802,610",1.0,83.0,15.0,"77,007"
"16,685",U.S. Lock & Dam #9 Pool,,280001.0,0.0,,450.0,934,545,,43.5311,-91.23327,"640,865","4,818,532",,,N,0.0,,,,"10,100,319",31.0,83.0,15.0,"44,001"
"16,691",Boulder,,690138.0,0.0,,23.0,23,23,,47.13252,-91.94059,"580,381","5,220,592",,,N,0.0,,,,"5,401,325",3.0,83.0,15.0,"4,025"
"16,692",Unnamed,,690672.0,0.0,,46.0,122,122,,47.97141,-92.45813,"539,515","5,312,625",,,N,0.0,,,,"6,301,702",5.0,83.0,15.0,"73,023"
"16,695",Unnamed,,610413.0,0.0,,29.0,24,24,,45.61808,-95.47274,"307,218","5,054,589",,,N,0.0,,,,"12,503,820",2.0,83.0,15.0,"26,097"
"16,698",Unnamed,,110223.0,0.0,,26.0,28,28,,46.48017,-94.3784,"394,195","5,148,323",,,N,0.0,,,,"13,502,930",1.0,83.0,15.0,"12,107"
"16,699",Heinen,,310461.0,0.0,,22.0,27,27,,47.62289,-93.56405,"457,619","5,274,542",,,N,0.0,,,,"5,902,506",1.0,83.0,15.0,"77,003"
"16,700",Copenhagen,,310539.0,0.0,,28.0,53,53,,47.61821,-93.57405,"456,864","5,274,027",,,N,0.0,,,,"5,902,506",2.0,83.0,15.0,"77,003"
"16,701",Unnamed,,310233.0,0.0,,11.0,15,15,,47.44212,-93.41889,"468,417","5,254,383",,,N,0.0,,,,"5,702,408",1.0,83.0,15.0,"9,018"
"16,702",Unnamed,,310088.0,0.0,,11.0,12,12,,47.26708,-93.2397,"481,882","5,234,798",,,N,0.0,,,,"5,502,310",1.0,83.0,15.0,"9,052"
"16,703",Unnamed,Rosie,290229.0,0.0,,26.0,26,26,,47.28657,-95.04053,"345,702","5,239,029",,,N,0.0,,,,"14,403,418",1.0,83.0,15.0,"7,080"
"16,704",Perch,,180109.0,0.0,,43.0,29,29,,46.34897,-93.9796,"424,625","5,133,288",,,N,0.0,,,,"4,502,927",1.0,83.0,15.0,"10,109"
"16,705",Unnamed,,290064.0,0.0,,32.0,3,3,,47.27817,-94.77399,"365,834","5,237,603",,,N,0.0,,,,"14,403,219",0.0,83.0,15.0,"8,006"
"16,706",Unnamed,,310365.0,0.0,,40.0,4,4,,47.12367,-93.48081,"463,531","5,219,020",,,N,0.0,,,,"5,402,535",0.0,83.0,15.0,"9,040"
"16,707",Tamarack,,310681.0,0.0,,12.0,3,3,,47.54679,-93.64164,"451,719","5,266,129",,,N,0.0,,,,"5,902,633",0.0,83.0,15.0,"77,013"
"16,708",Unnamed,,310746.0,0.0,,15.0,17,17,,47.21633,-93.74346,"443,684","5,229,361",,,N,0.0,,,,"5,502,726",1.0,83.0,15.0,"7,005"
"16,709",Unnamed,,290567.0,0.0,,11.0,10,10,,47.21954,-94.69564,"371,619","5,230,956",,,N,0.0,,,,"14,303,211",1.0,83.0,15.0,"8,015"
"16,710",Unnamed (PWI #567),,290055.0,0.0,,26.0,2,2,,47.22097,-94.68966,"371,779","5,231,137",,,N,0.0,,,,"14,303,211",0.0,83.0,15.0,"8,015"
"16,711",Unnamed,Little Rock Channel,50012.0,0.0,,95.0,153,153,,45.69441,-94.17798,"408,179","5,059,744",,,N,0.0,,,,"3,703,122",7.0,83.0,15.0,"15,026"
"16,712",Unnamed,,31152.0,0.0,,26.0,12,12,,46.89054,-96.07915,"265,443","5,197,611",,,N,0.0,,,,"13,904,302",1.0,83.0,15.0,"58,010"
"16,713",Unnamed,,470264.0,0.0,,59.0,62,62,,44.99331,-94.42294,"387,838","4,983,192",,,N,0.0,5.0,,,"11,803,034",2.0,83.0,15.0,"19,023"
"16,714",Brennans Pond,,620063.0,0.0,,35.0,3,3,,45.08144,-93.12974,"489,789","4,992,005",,,N,0.0,,,,"3,002,314",0.0,83.0,15.0,"20,115"
"16,715",Oscar,,560982.0,0.0,,412.0,512,512,,46.36857,-96.22578,"251,890","5,140,057",,,N,0.0,17.0,,,"13,304,404",8.0,83.0,15.0,"56,047"
"16,716",Maiden,,170015.0,0.0,,33.0,29,29,,43.93701,-95.06103,"334,583","4,866,942",,,N,0.0,,,,"10,603,532",1.0,83.0,15.0,"31,059"
"16,717",Katrina,,270154.0,0.0,,544.0,243,243,,45.00911,-93.62498,"450,750","4,984,152",,,N,0.0,,,,"11,802,320",3.0,83.0,15.0,"20,091"
"16,718",Judy,,620081.0,0.0,,16.0,16,16,,45.04136,-93.13797,"489,133","4,987,555",,,N,0.0,,,,"3,002,335",1.0,83.0,15.0,"20,115"
"16,719",Dunka Pit,,691444.0,0.0,,414.0,414,414,,47.71249,-91.844,"586,710","5,284,993",,,N,0.0,,,,"6,001,203",7.0,83.0,15.0,"72,031"
"16,721",Pit 5S,,691445.0,0.0,,181.0,72,72,,47.61111,-92.07322,"569,807","5,273,498",,,N,0.0,,,,"5,901,412",3.0,83.0,15.0,"3,148"
"16,723",Pit 6,,691433.0,0.0,,454.0,454,454,,47.5519,-92.22162,"558,761","5,266,904",,,N,0.0,,,,"5,901,535",9.0,83.0,15.0,"3,150"
"16,725",Minorca Pit,,691448.0,0.0,,213.0,213,213,,47.54499,-92.51826,"536,508","5,265,821",,,N,0.0,,,,"5,801,704",4.0,83.0,15.0,"3,134"
"16,727",Pit 9S,,691434.0,0.0,,82.0,82,82,,47.54396,-92.2399,"557,081","5,265,868",,,N,0.0,,,,"5,801,504",2.0,83.0,15.0,"3,152"
"16,729",Fayal 3,,691340.0,0.0,,453.0,270,270,,47.45131,-92.54293,"534,302","5,255,301",,,N,0.0,,,,"5,701,706",5.0,83.0,15.0,"3,114"
"16,732",Pit 2E,,691438.0,0.0,,528.0,528,528,,47.58282,-92.10468,"567,347","5,270,494",,,N,0.0,,,,"5,901,422",5.0,83.0,15.0,"3,150"
"16,733",Pit 3,,691446.0,0.0,,270.0,270,270,,47.59187,-92.09963,"567,916","5,271,137",,,N,0.0,,,,"5,901,415",4.0,83.0,15.0,"3,148"
"16,735",Pit 2W,,691437.0,0.0,,432.0,431,431,,47.58043,-92.13175,"565,438","5,269,791",,,N,0.0,,,,"5,901,421",4.0,83.0,15.0,"3,150"
"16,736",Pit 2WX,,691435.0,0.0,,551.0,551,551,,47.56227,-92.16125,"563,152","5,268,030",,,N,0.0,,,,"5,901,430",5.0,83.0,15.0,"3,149"
"16,737",Pit 2WX-E,,691436.0,0.0,,78.0,78,78,,47.56469,-92.14865,"564,215","5,268,795",,,N,0.0,,,,"5,901,429",1.0,83.0,15.0,"3,149"
"16,743",Butler Taconite Pit # 5,,311327.0,2.0,,165.0,58,58,,47.35578,-93.22437,"483,076","5,244,755",,,N,0.0,,,,"5,602,302",2.0,83.0,15.0,"9,050"
"16,748",Buckeye Tailings Pond,,311337.0,0.0,,52.0,53,53,,47.30224,-93.46643,"464,740","5,238,858",,,N,0.0,,,,"5,602,525",1.0,83.0,15.0,"9,045"
"17,001",Longyear,,690857.0,0.0,360.0,188.0,151,151,158,47.48908,-92.87345,"509,533","5,259,524",19.0,,N,151.0,18.0,1.0,,"5,802,021",3.0,83.0,15.0,"3,123"
